id,name,Test-1+G,Test-1-G,Test-2+G,Test-2-G,Test-3+G,Test-3-G,control-1+G,control-1-G,control-2+G,control-2-G,control-3+G,control-3-G
ENSMUSG00000082104,Gm15933,0,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000082106,Mageb16-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082107,Gm16216,14,0,34,0,0,0,0,25,0,0,18,0
ENSMUSG00000082108,Gm13777,22,0,2,0,0,0,0,8,498,0,0,0
ENSMUSG00000082109,Rpl19-ps12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082110,Gm11196,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082111,Gm12479,0,0,12,0,0,0,0,4,0,0,0,0
ENSMUSG00000082112,Gm14445,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082113,Gm13915,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082114,Gm13489,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082115,Gm15490,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082116,Gm12188,1,0,11,0,0,0,0,0,0,0,0,0
ENSMUSG00000082117,Gm4994,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082118,Gm13862,78,0,50,0,0,0,0,167,0,0,0,0
ENSMUSG00000082119,Cyp2j14-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082120,Gm15720,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082121,Gm8199,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082122,Gm11809,9,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000082123,Gm16149,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082125,Gm14679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082126,Gm14975,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082127,Gm13577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082128,Gm11824,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082129,Gm14502,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082130,Gm15799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082132,Gm13541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082134,Gm15236,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082135,Gm14988,0,0,39,0,0,0,0,0,0,0,0,0
ENSMUSG00000082136,Gm15660,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082138,Gm11905,0,0,0,0,0,0,0,0,39,0,0,0
ENSMUSG00000082139,Gm16463,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082140,Gm13094,194,0,145,0,0,0,252,0,0,0,0,0
ENSMUSG00000082141,Gm11212,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082142,Gm13518,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082143,Gm12864,2,0,24,0,0,0,0,1,0,0,0,0
ENSMUSG00000082144,Gm12788,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082145,Gm12312,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082146,Rpl23a-ps13,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082147,Gm14570,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082148,Gm12266,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082149,Gm13002,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082151,Gm11810,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082152,Gm13655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082154,Gm16464,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082155,Gm7164,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082156,Gm12008,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082157,Gm12038,14,0,11,0,0,0,0,0,0,0,0,0
ENSMUSG00000082158,Gm14116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082159,Gm7910,0,0,0,0,0,0,0,0,0,0,18,0
ENSMUSG00000082160,Gm11578,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082161,Gm11350,8,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082162,Gm14701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082163,Gm14276,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082164,Gm13360,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082165,Gm7091,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082167,Gm14360,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082168,Gm14656,0,0,0,0,0,0,0,0,0,32,0,0
ENSMUSG00000082169,Gm12369,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082170,Gm8617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082171,Rpl27-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082172,Gm14835,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082173,Mup-ps10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082174,Gm14877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082175,Gm14563,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082176,Gm13163,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000082177,Gm16005,11,0,0,0,0,81,0,8,0,0,0,0
ENSMUSG00000082178,Gm11307,0,0,10,0,0,0,0,12,0,0,0,0
ENSMUSG00000082179,Gm11407,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082180,Gm12230,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082181,Gm12252,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082183,Gm15994,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082185,Gm12428,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082186,Gm12403,20,0,24,0,0,0,0,0,0,0,0,0
ENSMUSG00000082187,Gm13670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082188,Gm2768,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082189,Gm4784,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082190,Gm13641,184,0,220,0,0,0,0,0,1,0,0,3
ENSMUSG00000082191,Gm5166,7,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000082192,Gm14719,0,0,2,0,0,0,0,5,0,0,0,0
ENSMUSG00000082193,Rpl5-ps1,59,0,79,0,2,0,311,119,2,19,28,11
ENSMUSG00000082194,Gm12444,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082195,Gm13034,8,0,0,0,0,0,0,2,0,0,125,0
ENSMUSG00000082196,Gm14231,29,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082197,Gm8577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082198,Gm14504,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082199,Gm15763,0,0,0,3,0,0,0,0,0,0,0,0
ENSMUSG00000082200,Gm12871,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082202,Gm4910,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082203,Gm15636,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082204,Gm7722,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082205,Gm7058,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082207,Gm12998,4,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082208,Gm15379,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082210,Gm14382,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082211,Defa27,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082212,Gm15826,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082213,Gm12102,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082214,Gm15009,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082215,Gm14314,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082216,Olfr271-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082217,Gm1401,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082218,Gm13602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082220,Gm12943,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000082222,Gm14865,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082223,Gm15079,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082225,Gm13728,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082226,Gm715,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082227,Olfr1144-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082228,Gm8344,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082229,Nap1l2,0,0,0,0,0,0,0,0,4,0,0,0
ENSMUSG00000082233,Gm6506,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082234,Gm16221,19,0,5,0,0,0,99,0,0,0,0,0
ENSMUSG00000082235,Gm13326,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082236,Gm11355,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082237,Olfr1172-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082238,Gm12383,2,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082239,Gm14234,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082240,Gm14380,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082241,Gng5-ps,14,0,8,0,0,0,0,30,0,0,0,0
ENSMUSG00000082242,Gm12443,21,0,14,0,0,0,0,6,0,0,0,0
ENSMUSG00000082243,Gm3810,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082244,Gm8503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082245,Gm6292,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082246,Gm13047,9,0,71,0,0,0,0,22,0,0,15,0
ENSMUSG00000082247,Gm16074,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082248,Gm13161,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082249,Gm12997,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082250,Gm12181,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082251,Gm13438,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082252,Gm11204,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000082253,Gm14639,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082254,Gm11922,0,0,20,0,0,0,0,0,0,0,0,0
ENSMUSG00000082255,Gm11822,53,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000082256,Gm12287,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082258,Gm15289,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082259,Gm13808,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082260,Gm7429,66,0,0,0,0,0,19,1,0,0,0,0
ENSMUSG00000082261,Gm14999,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082262,Gm14730,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082263,Gm11188,10,0,28,0,0,0,0,0,0,0,0,0
ENSMUSG00000082264,Gm12799,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000082265,Gm15547,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082266,Gm12303,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082267,Gm12467,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082268,Vmn1r-ps120,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082269,Gm14676,0,0,0,0,0,0,0,12,0,0,0,0
ENSMUSG00000082270,Gm14375,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082271,Gm12217,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082272,Gm11675,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082274,Gm14026,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082275,Gm14854,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082276,Gm13885,10,0,0,0,0,0,0,55,0,0,1763,0
ENSMUSG00000082277,Gm15807,35,469,2,0,0,0,1,0,0,0,0,0
ENSMUSG00000082278,Gm13471,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082279,Gm12870,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082280,Gm5847,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082281,Gm4886,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082283,Gm14472,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082284,H3f3a-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082285,Gm14069,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082286,Pisd-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082287,Gm15333,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082288,Gm14755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082289,Gm15596,7,0,45,0,0,0,0,0,0,0,0,0
ENSMUSG00000082291,Gm5762,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082292,Gm12250,8,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082294,Gm12072,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082295,Gm12133,5,0,0,0,0,0,0,5,0,0,0,0
ENSMUSG00000082296,Gm11450,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082297,Rhox3d-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082301,Gm14032,4,0,0,0,0,0,8,0,0,0,0,0
ENSMUSG00000082302,Gm12385,253,0,471,0,24,0,0,313,0,0,0,0
ENSMUSG00000082303,Gm13633,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082304,Gm11198,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082305,Gm2420,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082306,Gm11358,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082307,Gm13418,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082308,Gm15770,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082309,Gm12123,16,0,2,4,0,0,0,2,0,0,0,0
ENSMUSG00000082310,Gm12904,0,0,9,0,0,0,0,0,0,0,0,0
ENSMUSG00000082311,Gm14791,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082312,Gm11996,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082313,Gm11701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082314,Gm13296,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082315,Gm16523,30,0,5,0,0,0,1185,16,0,0,0,0
ENSMUSG00000082316,Vmn1r221,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082317,Gm14933,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082318,Gm14162,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082319,Gm8822,0,0,2,0,4,0,0,0,0,0,0,0
ENSMUSG00000082320,Gm11877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082321,Gm14253,0,0,0,0,0,1,0,0,0,0,3,0
ENSMUSG00000082322,Gm9164,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082323,Gm15314,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000082324,Gm14615,10,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082325,Gm12642,7,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082326,Gm14366,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082327,Gm13801,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082328,Gm13921,1,0,0,0,0,0,0,6,0,0,0,0
ENSMUSG00000082329,Gm14287,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000082330,Ldha-ps,0,0,0,0,0,0,8,0,0,0,0,0
ENSMUSG00000082332,Gm13384,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082333,Gm11984,20,0,12,0,0,0,0,46,0,0,0,0
ENSMUSG00000082334,Gm13244,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082336,Gm8401,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082337,Gm14723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082338,Gm12327,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082339,Gm14028,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082340,Gm11321,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082341,Gm14143,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082342,Gm5395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082343,Gm14404,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082344,4930415H17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082345,Gm13622,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082346,Gm6952,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082347,Gm15036,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082348,Gm12807,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082350,Gm14008,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082351,Gm11260,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082352,Gm13228,0,0,0,0,0,0,0,0,0,0,0,18
ENSMUSG00000082353,Vmn1r-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082354,Gm378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082356,Gm15565,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082357,Gm13542,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082358,Gm14990,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082359,Gm11908,2,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000082360,Gm8814,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082361,Btc,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082362,Gm5187,83,0,0,0,13,0,0,0,0,0,0,0
ENSMUSG00000082363,Mup-ps18,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082364,Gm11955,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082365,Gm15754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082367,Gm12363,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082368,Gm11225,3,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000082369,Gm14208,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082370,Gm12313,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082371,Gm3712,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082372,Gm4772,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082373,Gm13754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082374,Gm12741,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082375,Gm14141,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082376,Gm14442,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082377,Gm14415,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082378,Olfr408-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082379,Gm13884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082380,Gm12218,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082381,Gm12928,3,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000082382,Gm14970,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082383,Gm9670,0,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000082388,Gm12692,2,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082389,Mkrn1-ps1,0,0,0,0,0,0,0,0,0,0,47,0
ENSMUSG00000082390,Gm12136,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082392,Gm14938,8,0,0,0,0,0,5,1,0,0,0,0
ENSMUSG00000082393,Gm15028,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082394,Gm4596,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082395,Gm15480,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082396,Zfp389,84,1,16,0,0,0,204,106,0,0,0,0
ENSMUSG00000082397,Gm14803,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082398,Gm11927,54,0,292,0,0,0,0,466,222,0,3,0
ENSMUSG00000082399,Gm14036,2,0,2,0,0,0,0,3,0,0,0,0
ENSMUSG00000082400,Gm16017,0,0,0,0,0,0,9,0,0,0,0,0
ENSMUSG00000082402,Gm15621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082403,Gm14916,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000082404,Gm14799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082405,Gm16021,122,0,47,0,0,0,0,158,0,0,0,0
ENSMUSG00000082406,Gm5401,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082407,Gm13045,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082408,Gm13545,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082410,Gm12011,10,0,0,0,51,0,0,4,0,0,0,0
ENSMUSG00000082411,Gm12016,0,0,0,0,0,0,0,10,0,0,0,0
ENSMUSG00000082412,Fau-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082413,Gm13401,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082414,Gm13303,0,0,2,0,0,0,0,0,2,0,0,0
ENSMUSG00000082415,Gm12486,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082416,Gm11414,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082417,Gm13740,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082418,Gm13126,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082419,Gm11425,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082420,Gm6517,4,0,0,0,9,0,0,52,0,0,0,0
ENSMUSG00000082421,Gm15004,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082422,Gm6973,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082423,Gm15148,6,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082424,Gm13292,196,2,476,1,0,2,0,48,0,0,2,0
ENSMUSG00000082426,Gm14610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082427,Olfr1327-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082428,Gm13742,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082429,Gm13171,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082431,Tdpx-ps1,62,0,14,0,0,0,0,0,0,0,0,0
ENSMUSG00000082432,Gm11231,8,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082433,Gm9025,0,0,12,0,0,0,0,8,0,0,0,0
ENSMUSG00000082435,Gm13813,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082436,Gm11688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082437,Gm15136,18,0,10,0,0,0,0,0,4,0,0,0
ENSMUSG00000082440,Gm4914,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082442,Gm12686,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082443,Gm12604,0,0,0,6,0,0,0,0,0,0,0,0
ENSMUSG00000082444,Gm14709,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082446,Gm13863,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082447,Gm15364,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082448,Gm11676,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082449,Gm15244,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082450,Mageb7-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082451,Gm11894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082453,Gm11502,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082454,Gm12183,159,0,78,0,0,0,56,181,731,0,2,664
ENSMUSG00000082455,Gm13665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082456,Gm11598,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082457,Gm13776,16,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082458,Gm9430,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082459,Gm11988,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082460,Gm13685,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082461,Gm8844,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082462,Gm15147,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082463,Gm15765,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082464,Rab9b-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082465,Rps6-ps3,24,0,26,0,4,0,0,7,0,0,0,36
ENSMUSG00000082467,Gm6743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082468,Gm12980,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082472,Gm13501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082473,Kif22-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082474,Gm8213,283,0,1028,0,0,0,2,0,4,0,0,0
ENSMUSG00000082475,Gm7206,0,0,0,0,123,0,0,0,0,0,18,0
ENSMUSG00000082476,Gm12242,54,0,10,10,0,0,0,0,0,0,0,0
ENSMUSG00000082478,Gm11619,10,113,16,0,0,0,1,1,0,0,0,68
ENSMUSG00000082479,Gm4746,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082480,Gm11687,1,0,2,0,0,4,0,0,0,0,1,0
ENSMUSG00000082481,Rps12-ps19,2,0,0,0,0,0,0,0,8,0,44,0
ENSMUSG00000082482,H2afb2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082483,Gm13486,0,0,0,0,0,0,0,0,0,0,0,0
