GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.1.G.1,Test.2.G,Test.2.G.1,Test.3.G,Test.3.G.1,change,label
Abhd17b,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,61,1,1,1,1,1,Up,NA
Abhd17c,180,3,5.906890596,5.870140941,0,0,0,TRUE,55,1,124,1,1,1,Up,NA
Abhd4,3102,3,10.01402047,9.977270816,0,0,0,TRUE,14,1,24,1,3064,1,Up,NA
Abhd5,190,3,5.984893108,5.948143453,0,0,0,TRUE,58,1,131,1,1,1,Up,NA
Abhd6,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,21,1,4,1,1,1,Up,NA
Abi1,943,113,3.060934998,3.024185343,0,0,0,TRUE,588,1,226,6,129,106,Up,NA
Abi2,4361,8,9.090443275,9.05369362,0,0,0,TRUE,83,1,25,1,4253,6,Up,NA
Abi3bp,1319,3,8.780266349,8.743516694,0,0,0,TRUE,460,1,856,1,3,1,Up,NA
Abl1,33,8,2.044394119,2.007644465,7.28E-05,0.00030653,0.00030653,TRUE,9,1,23,6,1,1,Up,NA
Abl2,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,29,1,1,1,1,1,Up,NA
Ablim2,411,5,6.361066489,6.324316834,0,0,0,TRUE,391,1,5,3,15,1,Up,NA
Abr,50,3,4.058893689,4.022144034,2.28E-12,1.43E-11,1.43E-11,TRUE,31,1,18,1,1,1,Up,NA
Abra,1862,156,3.577235139,3.540485484,0,0,0,TRUE,232,1,1629,154,1,1,Up,NA
Abraxas1,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,21,1,31,1,1,1,Up,NA
Abraxas2,4381,3,10.512082,10.47533234,0,0,0,TRUE,348,1,4032,1,1,1,Up,NA
AC022775.2,2125,13,7.352807408,7.316057753,0,0,0,TRUE,66,1,33,1,2026,11,Up,NA
AC061963.1,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,39,1,1,1,1,1,Up,NA
AC074315.1,100,8,3.64385619,3.607106535,0,0,0,TRUE,82,1,17,6,1,1,Up,NA
AC093043.2,75,3,4.64385619,4.607106535,0,0,0,TRUE,11,1,63,1,1,1,Up,NA
AC098719.1,135,3,5.491853096,5.455103442,0,0,0,TRUE,1,1,1,1,133,1,Up,NA
AC102291.3,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,7,1,12,1,1,1,Up,NA
AC102569.1,255,3,6.409390936,6.372641281,0,0,0,TRUE,51,1,203,1,1,1,Up,NA
AC102815.3,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,2,1,1,1,17,1,Up,NA
AC102847.1,66,3,4.459431619,4.422681964,1.11E-16,8.04E-16,7.98E-16,TRUE,36,1,29,1,1,1,Up,NA
AC105408.1,977,3,8.347252251,8.310502596,0,0,0,TRUE,438,1,538,1,1,1,Up,NA
AC107232.1,1405,33,5.411960296,5.375210641,0,0,0,TRUE,419,31,985,1,1,1,Up,NA
AC107711.5,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,3,1,13,1,30,1,Up,NA
AC108858.2,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
AC112142.1,369,3,6.942514505,6.905764851,0,0,0,TRUE,51,1,317,1,1,1,Up,NA
AC113125.1,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,3,1,60,1,1,1,Up,NA
AC113178.1,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,1,1,44,1,1,1,Up,NA
AC113198.1,250,3,6.380821784,6.344072129,0,0,0,TRUE,1,1,248,1,1,1,Up,NA
AC113291.1,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,6,1,15,1,4,1,Up,NA
AC115735.1,779,3,8.020517017,7.983767363,0,0,0,TRUE,752,1,26,1,1,1,Up,NA
AC115735.2,60,3,4.321928095,4.28517844,3.89E-15,2.68E-14,2.68E-14,TRUE,1,1,1,1,58,1,Up,NA
AC115746.1,296,3,6.624490865,6.58774121,0,0,0,TRUE,31,1,264,1,1,1,Up,NA
AC115784.1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,12,1,8,1,1,1,Up,NA
AC116487.1,2210,214,3.368363668,3.331614013,0,0,0,TRUE,516,212,1687,1,7,1,Up,NA
AC116950.1,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,1,1,21,1,1,1,Up,NA
AC117194.1,21920,69,8.311435721,8.274686066,0,0,0,TRUE,874,1,4631,59,16415,9,Up,NA
AC117197.3,91,7,3.700439718,3.663690063,0,0,0,TRUE,27,1,24,5,40,1,Up,NA
AC117608.1,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,23,1,4,1,1,1,Up,NA
AC119264.1,188,3,5.969626351,5.932876696,0,0,0,TRUE,19,1,168,1,1,1,Up,NA
AC120375.1,239,3,6.315904307,6.279154652,0,0,0,TRUE,228,1,10,1,1,1,Up,NA
AC120375.2,3022,3,9.976325444,9.93957579,0,0,0,TRUE,1177,1,1844,1,1,1,Up,NA
AC121788.1,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,21,1,7,1,1,1,Up,NA
AC121912.1,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,20,1,9,1,1,1,Up,NA
AC121960.2,1511,3,8.976325444,8.93957579,0,0,0,TRUE,1117,1,393,1,1,1,Up,NA
AC122263.1,5356,3,10.80197774,10.76522809,0,0,0,TRUE,1672,1,2134,1,1550,1,Up,NA
AC122356.1,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,11,1,10,1,5,1,Up,NA
AC122418.1,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,1,1,22,1,1,1,Up,NA
AC122769.3,141,3,5.554588852,5.517839197,0,0,0,TRUE,137,1,3,1,1,1,Up,NA
AC122769.4,184,3,5.938599455,5.901849801,0,0,0,TRUE,50,1,133,1,1,1,Up,NA
AC123061.1,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,25,1,3,1,1,1,Up,NA
AC123692.1,271,3,6.497186541,6.460436886,0,0,0,TRUE,101,1,169,1,1,1,Up,NA
AC123705.1,5974,33,7.500087403,7.463337748,0,0,0,TRUE,407,1,1398,31,4169,1,Up,NA
AC123870.1,244,3,6.345774837,6.309025182,0,0,0,TRUE,72,1,171,1,1,1,Up,NA
AC124408.2,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,14,1,17,1,1,1,Up,NA
AC124455.1,129,3,5.426264755,5.3895151,0,0,0,TRUE,9,1,7,1,113,1,Up,NA
AC124709.1,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,10,1,21,1,1,1,Up,NA
AC125074.1,86,3,4.841302254,4.804552599,0,0,0,TRUE,17,1,68,1,1,1,Up,NA
AC125405.2,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,1,1,18,1,1,1,Up,NA
AC126033.1,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,36,1,9,1,1,1,Up,NA
AC126251.1,933,3,8.28077077,8.244021115,0,0,0,TRUE,917,1,15,1,1,1,Up,NA
AC126804.1,220,3,6.196397213,6.159647558,0,0,0,TRUE,11,1,208,1,1,1,Up,NA
AC127578.1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,10,1,10,1,1,1,Up,NA
AC127687.1,62,3,4.36923381,4.332484155,1.11E-15,7.79E-15,7.77E-15,TRUE,50,1,11,1,1,1,Up,NA
AC127697.1,54,3,4.169925001,4.133175347,1.79E-13,1.17E-12,1.17E-12,TRUE,32,1,21,1,1,1,Up,NA
AC129935.1,5580,629,3.1491332,3.112383545,0,0,0,TRUE,110,1,1986,627,3484,1,Up,NA
AC130219.1,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,5,1,17,1,1,1,Up,NA
AC130671.1,126,3,5.392317423,5.355567768,0,0,0,TRUE,23,1,102,1,1,1,Up,NA
AC130823.1,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,23,1,1,1,1,1,Up,NA
AC131745.1,498,3,7.375039431,7.338289777,0,0,0,TRUE,18,1,22,1,458,1,Up,NA
AC131747.2,44,3,3.874469118,3.837719463,1.01E-10,5.94E-10,5.91E-10,TRUE,13,1,8,1,23,1,Up,NA
AC132392.1,50,3,4.058893689,4.022144034,2.28E-12,1.43E-11,1.43E-11,TRUE,19,1,30,1,1,1,Up,NA
AC132467.2,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,1,1,21,1,1,1,Up,NA
AC132833.3,85,3,4.824428435,4.787678781,0,0,0,TRUE,1,1,83,1,1,1,Up,NA
AC135083.1,966,10,6.593951284,6.557201629,0,0,0,TRUE,245,1,105,8,616,1,Up,NA
AC135119.1,210,16,3.714245518,3.677495863,0,0,0,TRUE,51,1,30,14,129,1,Up,NA
AC136019.1,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,61,1,1,1,1,1,Up,NA
AC137842.3,61,8,2.930737338,2.893987683,2.18E-11,1.32E-10,1.32E-10,TRUE,39,1,21,6,1,1,Up,NA
AC137950.3,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,16,1,7,1,1,1,Up,NA
AC138177.4,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,9,1,14,1,1,1,Up,NA
AC139347.1,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,3,1,8,1,21,1,Up,NA
AC139671.1,611,3,7.670066069,7.633316414,0,0,0,TRUE,367,1,243,1,1,1,Up,NA
AC140267.3,85,3,4.824428435,4.787678781,0,0,0,TRUE,1,1,83,1,1,1,Up,NA
AC140325.4,95,3,4.984893108,4.948143453,0,0,0,TRUE,4,1,1,1,90,1,Up,NA
AC140406.1,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,18,1,15,1,1,1,Up,NA
AC140406.2,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,21,1,1,1,1,1,Up,NA
AC141884.2,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,5,1,18,1,1,1,Up,NA
AC144772.3,194,16,3.599912842,3.563163187,0,0,0,TRUE,188,1,5,14,1,1,Up,NA
AC146911.1,211,3,6.136136688,6.099387033,0,0,0,TRUE,209,1,1,1,1,1,Up,NA
AC147041.1,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,17,1,6,1,1,1,Up,NA
AC148328.1,75,3,4.64385619,4.607106535,0,0,0,TRUE,41,1,33,1,1,1,Up,NA
AC149090.1,23820,995,4.581333077,4.544583423,0,0,0,TRUE,6597,138,11445,856,5778,1,Up,NA
AC149588.1,56,7,3,2.963250345,8.47E-11,5.01E-10,5.01E-10,TRUE,47,1,8,5,1,1,Up,NA
AC150560.2,463,3,7.269905883,7.233156228,0,0,0,TRUE,93,1,369,1,1,1,Up,NA
AC151831.1,430,3,7.163230349,7.126480694,0,0,0,TRUE,378,1,3,1,49,1,Up,NA
AC154276.1,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,17,1,7,1,1,1,Up,NA
AC154311.1,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,13,1,32,1,1,1,Up,NA
AC154323.2,99,3,5.044394119,5.007644465,0,0,0,TRUE,1,1,1,1,97,1,Up,NA
AC154528.2,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,31,1,1,1,1,1,Up,NA
AC154575.1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,13,1,7,1,1,1,Up,NA
AC154589.1,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,7,1,27,1,1,1,Up,NA
AC154616.2,1081,3,8.493188307,8.456438652,0,0,0,TRUE,440,1,636,1,5,1,Up,NA
AC154627.2,110,19,2.5334322,2.496682545,1.11E-16,8.04E-16,7.98E-16,TRUE,76,5,33,13,1,1,Up,NA
AC154627.3,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,4,1,1,1,16,1,Up,NA
AC154640.1,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,11,1,18,1,1,1,Up,NA
AC154687.1,159,3,5.727920455,5.6911708,0,0,0,TRUE,36,1,122,1,1,1,Up,NA
AC154738.1,1812,3,9.238404739,9.201655085,0,0,0,TRUE,581,1,1230,1,1,1,Up,NA
AC154757.1,387,3,7.011227255,6.974477601,0,0,0,TRUE,172,1,214,1,1,1,Up,NA
AC154760.1,69,3,4.523561956,4.486812301,0,0,0,TRUE,67,1,1,1,1,1,Up,NA
AC154838.1,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,5,1,33,1,1,1,Up,NA
AC154846.1,853,3,8.151439431,8.114689776,0,0,0,TRUE,549,1,284,1,20,1,Up,NA
AC155167.2,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,25,1,9,1,1,1,Up,NA
AC155252.2,57,9,2.662965013,2.626215358,8.22E-10,4.64E-09,4.64E-09,TRUE,12,1,44,1,1,7,Up,NA
AC157566.2,634,16,5.30833903,5.271589375,0,0,0,TRUE,206,1,55,14,373,1,Up,NA
AC158556.1,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,32,1,31,1,1,1,Up,NA
AC158556.2,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,1,1,25,1,1,1,Up,NA
AC158777.1,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,13,1,28,1,1,1,Up,NA
AC158954.1,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,20,1,12,1,1,1,Up,NA
AC158972.3,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,35,1,2,1,1,1,Up,NA
AC158986.1,159,3,5.727920455,5.6911708,0,0,0,TRUE,63,1,95,1,1,1,Up,NA
AC158988.1,446,6,6.215937399,6.179187744,0,0,0,TRUE,78,1,367,4,1,1,Up,NA
AC159002.2,141,3,5.554588852,5.517839197,0,0,0,TRUE,55,1,85,1,1,1,Up,NA
AC159006.2,111,3,5.209453366,5.172703711,0,0,0,TRUE,101,1,9,1,1,1,Up,NA
AC159193.1,940,4,7.876516947,7.839767292,0,0,0,TRUE,768,1,171,2,1,1,Up,NA
AC160335.1,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,14,1,21,1,1,1,Up,NA
AC160411.1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,1,1,19,1,1,1,Up,NA
AC160637.1,328,3,6.772589504,6.735839849,0,0,0,TRUE,3,1,1,1,324,1,Up,NA
AC160930.2,343,55,2.640705053,2.603955398,0,0,0,TRUE,142,1,200,1,1,53,Up,NA
AC161383.1,534,3,7.475733431,7.438983776,0,0,0,TRUE,21,1,512,1,1,1,Up,NA
AC162181.1,240,55,2.125530882,2.088781227,0,0,0,TRUE,230,1,9,1,1,53,Up,NA
AC162932.1,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,31,1,10,1,1,1,Up,NA
AC163040.1,58,10,2.5360529,2.499303245,1.72E-09,9.62E-09,9.62E-09,TRUE,51,1,6,1,1,8,Up,NA
AC163354.1,3709,3,10.27185205,10.2351024,0,0,0,TRUE,3096,1,612,1,1,1,Up,NA
AC164437.4,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,17,1,40,1,1,1,Up,NA
AC164437.5,177,3,5.882643049,5.845893395,0,0,0,TRUE,119,1,57,1,1,1,Up,NA
AC164881.1,66,3,4.459431619,4.422681964,1.11E-16,8.04E-16,7.98E-16,TRUE,64,1,1,1,1,1,Up,NA
AC165278.1,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,12,1,26,1,1,1,Up,NA
AC166078.1,55,7,2.974004791,2.937255137,1.50E-10,8.81E-10,8.81E-10,TRUE,44,1,10,5,1,1,Up,NA
AC166323.1,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,3,1,19,1,1,1,Up,NA
AC167013.3,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,1,1,27,1,1,1,Up,NA
AC167565.1,161,3,5.745954377,5.709204723,0,0,0,TRUE,94,1,66,1,1,1,Up,NA
AC167565.2,231,3,6.266786541,6.230036886,0,0,0,TRUE,191,1,39,1,1,1,Up,NA
AC169508.1,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,9,1,5,1,37,1,Up,NA
AC169511.2,113,22,2.360747344,2.323997689,7.77E-16,5.48E-15,5.47E-15,TRUE,92,11,20,1,1,10,Up,NA
AC170810.2,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,20,1,21,1,1,1,Up,NA
AC175538.1,126,3,5.392317423,5.355567768,0,0,0,TRUE,4,1,121,1,1,1,Up,NA
AC242269.1,67,3,4.48112669,4.444377035,0,0,0,TRUE,43,1,23,1,1,1,Up,NA
Acaa1a,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,33,1,1,1,1,1,Up,NA
Acaa2,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,11,1,10,1,1,1,Up,NA
Acaca,48,4,3.584962501,3.548212846,6.15E-11,3.65E-10,3.65E-10,TRUE,32,2,15,1,1,1,Up,NA
Acacb,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,22,1,8,1,1,1,Up,NA
Acadsb,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,7,1,18,1,8,1,Up,NA
Acadvl,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,26,1,13,1,1,1,Up,NA
Acap2,502,3,7.386581053,7.349831398,0,0,0,TRUE,491,1,1,1,10,1,Up,NA
Acat2,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,27,1,6,1,1,1,Up,NA
Acat3,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,56,1,1,1,1,1,Up,NA
Acbd5,160,16,3.321928095,3.28517844,0,0,0,TRUE,89,5,70,10,1,1,Up,NA
Acbd6,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,29,1,1,1,1,1,Up,NA
Accs,124,3,5.36923381,5.332484155,0,0,0,TRUE,109,1,14,1,1,1,Up,NA
Acd,75,3,4.64385619,4.607106535,0,0,0,TRUE,13,1,61,1,1,1,Up,NA
Ace2,102,3,5.087462841,5.050713186,0,0,0,TRUE,19,1,77,1,6,1,Up,NA
Ace3,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,5,1,37,1,1,1,Up,NA
Acer1,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,1,1,13,1,26,1,Up,NA
Acer2,102,3,5.087462841,5.050713186,0,0,0,TRUE,17,1,84,1,1,1,Up,NA
Acer3,120,3,5.321928095,5.28517844,0,0,0,TRUE,76,1,43,1,1,1,Up,NA
Acly,138,3,5.523561956,5.486812301,0,0,0,TRUE,97,1,40,1,1,1,Up,NA
Acmsd,106,3,5.142957954,5.106208299,0,0,0,TRUE,49,1,56,1,1,1,Up,NA
Acnat1,546,3,7.50779464,7.471044985,0,0,0,TRUE,205,1,340,1,1,1,Up,NA
Acnat2,483,3,7.330916878,7.294167223,0,0,0,TRUE,111,1,106,1,266,1,Up,NA
Aco2,280,3,6.544320516,6.507570861,0,0,0,TRUE,215,1,64,1,1,1,Up,NA
Acot12,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,14,1,8,1,1,1,Up,NA
Acot13,98,3,5.029747343,4.992997689,0,0,0,TRUE,9,1,88,1,1,1,Up,NA
Acot4,105,3,5.129283017,5.092533362,0,0,0,TRUE,57,1,47,1,1,1,Up,NA
Acot6,81,3,4.754887502,4.718137847,0,0,0,TRUE,47,1,33,1,1,1,Up,NA
Acot7,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,24,1,8,1,1,1,Up,NA
Acot8,44,3,3.874469118,3.837719463,1.01E-10,5.94E-10,5.91E-10,TRUE,5,1,1,1,38,1,Up,NA
Acox1,1232,242,2.347923303,2.311173649,0,0,0,TRUE,664,184,489,57,79,1,Up,NA
Acoxl,277,14,4.306387244,4.269637589,0,0,0,TRUE,87,1,189,12,1,1,Up,NA
Acp1,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,39,1,1,1,1,1,Up,NA
Acp2,92,3,4.938599455,4.901849801,0,0,0,TRUE,27,1,64,1,1,1,Up,NA
Acp6,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,14,1,6,1,1,1,Up,NA
Acrbp,113,3,5.235216462,5.198466807,0,0,0,TRUE,83,1,29,1,1,1,Up,NA
Acrv1,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,36,1,1,1,1,1,Up,NA
Acsbg2,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,17,1,4,1,1,1,Up,NA
Acsf3,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,7,1,15,1,1,1,Up,NA
Acsl1,359,3,6.902877533,6.866127878,0,0,0,TRUE,226,1,132,1,1,1,Up,NA
Acsl3,90,5,4.169925001,4.133175347,0,0,0,TRUE,88,1,1,3,1,1,Up,NA
Acsl4,14677,73,7.65144493,7.614695275,0,0,0,TRUE,1084,16,173,56,13420,1,Up,NA
Acsl6,226,3,6.235216462,6.198466807,0,0,0,TRUE,202,1,23,1,1,1,Up,NA
Acsm2,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,27,1,1,1,1,1,Up,NA
Acsm4,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,4,1,23,1,1,1,Up,NA
Acss1,111,26,2.093976148,2.057226493,1.45E-13,9.49E-13,9.49E-13,TRUE,1,1,6,24,104,1,Up,NA
Acss3,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,27,1,4,1,1,1,Up,NA
Acta2,71,3,4.564784619,4.528034964,0,0,0,TRUE,35,1,33,1,3,1,Up,NA
Actb,389031,58762,2.726929716,2.690180062,0,0,0,TRUE,243573,7401,82447,37014,63011,14347,Up,NA
Actc1,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,7,1,17,1,1,1,Up,NA
Actg1,175,21,3.058893689,3.022144034,0,0,0,TRUE,24,1,39,19,112,1,Up,NA
Actg2,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,1,1,1,1,21,1,Up,NA
Actn1,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,5,1,22,1,1,1,Up,NA
Actn2,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,27,1,1,1,1,1,Up,NA
Actn4,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,19,1,2,1,1,1,Up,NA
Actr1a,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,35,1,28,1,1,1,Up,NA
Actr3,195,3,6.022367813,5.985618158,0,0,0,TRUE,9,1,11,1,175,1,Up,NA
Actr5,61,3,4.345774837,4.309025182,2.00E-15,1.39E-14,1.39E-14,TRUE,56,1,4,1,1,1,Up,NA
Actr8,76,3,4.662965013,4.626215358,0,0,0,TRUE,32,1,43,1,1,1,Up,NA
Acvr1c,264,43,2.618129365,2.58137971,0,0,0,TRUE,82,41,181,1,1,1,Up,NA
Acvr2a,216,3,6.169925001,6.133175347,0,0,0,TRUE,214,1,1,1,1,1,Up,NA
Adal,71,3,4.564784619,4.528034964,0,0,0,TRUE,54,1,16,1,1,1,Up,NA
Adam10,2112,43,5.618129365,5.58137971,0,0,0,TRUE,2073,1,38,9,1,33,Up,NA
Adam2,74,6,3.624490865,3.58774121,3.33E-16,2.38E-15,2.37E-15,TRUE,34,4,39,1,1,1,Up,NA
Adam22,1446,333,2.11847347,2.081723815,0,0,0,TRUE,5,206,1236,14,205,113,Up,NA
Adam28,1438,18,6.319922959,6.283173304,0,0,0,TRUE,586,11,851,6,1,1,Up,NA
Adam34,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,26,1,22,1,1,1,Up,NA
Adam7,2895,3,9.914385132,9.877635477,0,0,0,TRUE,408,1,600,1,1887,1,Up,NA
Adam8,162,3,5.754887502,5.718137847,0,0,0,TRUE,105,1,56,1,1,1,Up,NA
Adam9,574,7,6.357552005,6.32080235,0,0,0,TRUE,153,1,420,1,1,5,Up,NA
Adamts12,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,16,1,23,1,1,1,Up,NA
Adamts15,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,22,1,10,1,1,1,Up,NA
Adamts17,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,6,1,20,1,1,1,Up,NA
Adamts4,30923,9,11.74646767,11.70971801,0,0,0,TRUE,9786,1,18904,7,2233,1,Up,NA
Adamts5,290,3,6.594946589,6.558196934,0,0,0,TRUE,288,1,1,1,1,1,Up,NA
Adamts6,116,3,5.273018494,5.23626884,0,0,0,TRUE,77,1,38,1,1,1,Up,NA
Adamts9,3861,84,5.522441416,5.485691761,0,0,0,TRUE,484,46,118,37,3259,1,Up,NA
Adamtsl1,129,32,2.011227255,1.974477601,8.66E-15,5.91E-14,5.91E-14,TRUE,89,30,39,1,1,1,Up,NA
Adamtsl4,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,1,1,26,1,1,1,Up,NA
Adap2,988,3,8.363404731,8.326655076,0,0,0,TRUE,448,1,376,1,164,1,Up,NA
Adap2os,1866,3,9.28077077,9.244021115,0,0,0,TRUE,758,1,1107,1,1,1,Up,NA
Adat1,104,3,5.115477217,5.078727563,0,0,0,TRUE,58,1,45,1,1,1,Up,NA
Adat3,74,3,4.624490865,4.58774121,0,0,0,TRUE,27,1,46,1,1,1,Up,NA
Adck1,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,39,1,1,1,1,1,Up,NA
Adck2,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,22,1,22,1,1,1,Up,NA
Adcy10,271,7,5.274794119,5.238044464,0,0,0,TRUE,128,1,142,5,1,1,Up,NA
Adcy3,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,38,1,3,1,1,1,Up,NA
